customer_id,R_days,F_count,M_amount,R_score,F_score,M_score,RFM_score,segment
1720,90,8,39,2,1,2,5,At Risk
1721,14,40,84,4,4,4,12,Loyal Customers
1722,30,24,28,3,3,1,7,Potential Loyalists
1723,14,14,51,4,2,2,8,Potential Loyalists
1724,365,39,20,1,4,1,6,At Risk
1725,7,21,72,5,3,4,12,Loyal Customers
1726,90,32,33,2,4,1,7,Potential Loyalists
1727,7,45,28,5,5,1,11,Loyal Customers
1728,30,19,53,3,2,3,8,Potential Loyalists
1729,90,1,48,2,1,2,5,At Risk
1730,14,12,21,4,2,1,7,Potential Loyalists
1731,7,26,22,5,3,1,9,Potential Loyalists
1732,30,12,87,3,2,5,10,Loyal Customers
1733,90,36,50,2,4,2,8,Potential Loyalists
1734,365,22,85,1,3,5,9,Potential Loyalists
1735,90,16,98,2,2,5,9,Potential Loyalists
1736,365,31,34,1,4,1,6,At Risk
1737,90,43,61,2,5,3,10,Loyal Customers
1738,14,50,98,4,5,5,14,Champions
1739,7,37,61,5,4,3,12,Loyal Customers
1740,7,23,98,5,3,5,13,Champions
1741,90,10,21,2,1,1,4,Low Value / Churn Risk
1742,30,20,51,3,2,2,7,Potential Loyalists
1743,90,18,80,2,2,4,8,Potential Loyalists
1744,7,3,72,5,1,4,10,Loyal Customers
1745,7,23,63,5,3,3,11,Loyal Customers
1746,7,27,27,5,3,1,9,Potential Loyalists
1747,14,44,44,4,5,2,11,Loyal Customers
1748,90,41,23,2,5,1,8,Potential Loyalists
1749,365,41,93,1,5,5,11,Loyal Customers
1750,90,36,70,2,4,4,10,Loyal Customers
1751,90,38,85,2,4,5,11,Loyal Customers
1752,365,34,40,1,4,2,7,Potential Loyalists
1753,90,14,29,2,2,1,5,At Risk
1754,14,23,27,4,3,1,8,Potential Loyalists
1755,14,18,93,4,2,5,11,Loyal Customers
1756,30,45,20,3,5,1,9,Potential Loyalists
1757,7,14,55,5,2,3,10,Loyal Customers
1758,365,48,94,1,5,5,11,Loyal Customers
1759,14,17,56,4,2,3,9,Potential Loyalists
1760,7,1,58,5,1,3,9,Potential Loyalists
1761,7,39,44,5,4,2,11,Loyal Customers
1762,7,24,95,5,3,5,13,Champions
1763,14,41,42,4,5,2,11,Loyal Customers
1764,365,28,93,1,3,5,9,Potential Loyalists
1765,90,34,56,2,4,3,9,Potential Loyalists
1766,90,41,88,2,5,5,12,Loyal Customers
1767,14,27,54,4,3,3,10,Loyal Customers
1768,14,46,89,4,5,5,14,Champions
1769,90,2,45,2,1,2,5,At Risk
1770,30,45,75,3,5,4,12,Loyal Customers
1771,7,34,22,5,4,1,10,Loyal Customers
1772,365,9,82,1,1,4,6,At Risk
1773,365,1,34,1,1,1,3,Low Value / Churn Risk
1774,365,17,92,1,2,5,8,Potential Loyalists
1775,7,6,78,5,1,4,10,Loyal Customers
1776,14,12,47,4,2,2,8,Potential Loyalists
1777,90,10,64,2,1,3,6,At Risk
1778,14,4,44,4,1,2,7,Potential Loyalists
1779,14,8,94,4,1,5,10,Loyal Customers
1780,7,41,62,5,5,3,13,Champions
1781,7,49,81,5,5,4,14,Champions
1782,90,49,33,2,5,1,8,Potential Loyalists
1783,14,40,88,4,4,5,13,Champions
1784,30,30,49,3,3,2,8,Potential Loyalists
1785,90,4,31,2,1,1,4,Low Value / Churn Risk
1786,30,22,29,3,3,1,7,Potential Loyalists
1787,30,22,34,3,3,1,7,Potential Loyalists
1788,90,10,38,2,1,2,5,At Risk
1789,14,23,41,4,3,2,9,Potential Loyalists
1790,90,43,34,2,5,1,8,Potential Loyalists
1791,14,31,26,4,4,1,9,Potential Loyalists
1792,365,38,98,1,4,5,10,Loyal Customers
1793,90,22,59,2,3,3,8,Potential Loyalists
1794,90,45,92,2,5,5,12,Loyal Customers
1795,14,21,40,4,3,2,9,Potential Loyalists
1796,14,9,20,4,1,1,6,At Risk
1797,7,34,35,5,4,2,11,Loyal Customers
1798,7,26,35,5,3,2,10,Loyal Customers
1799,7,1,82,5,1,4,10,Loyal Customers
1800,7,47,48,5,5,2,12,Loyal Customers
1801,7,30,58,5,3,3,11,Loyal Customers
1802,14,48,57,4,5,3,12,Loyal Customers
1803,14,31,96,4,4,5,13,Champions
1804,14,33,97,4,4,5,13,Champions
1805,7,39,42,5,4,2,11,Loyal Customers
1806,7,46,62,5,5,3,13,Champions
1807,365,24,67,1,3,3,7,Potential Loyalists
1808,14,37,46,4,4,2,10,Loyal Customers
1809,30,7,71,3,1,4,8,Potential Loyalists
1810,14,6,99,4,1,5,10,Loyal Customers
1811,14,16,28,4,2,1,7,Potential Loyalists
1812,365,33,77,1,4,4,9,Potential Loyalists
1813,14,18,63,4,2,3,9,Potential Loyalists
1814,7,24,62,5,3,3,11,Loyal Customers
1815,90,24,92,2,3,5,10,Loyal Customers
1816,90,48,72,2,5,4,11,Loyal Customers
1817,7,4,79,5,1,4,10,Loyal Customers
1818,7,20,27,5,2,1,8,Potential Loyalists
1819,90,47,39,2,5,2,9,Potential Loyalists
1820,90,50,86,2,5,5,12,Loyal Customers
1821,30,31,94,3,4,5,12,Loyal Customers
1822,90,29,53,2,3,3,8,Potential Loyalists
1823,365,4,85,1,1,5,7,Potential Loyalists
1824,14,40,50,4,4,2,10,Loyal Customers
1825,30,31,47,3,4,2,9,Potential Loyalists
1826,7,41,75,5,5,4,14,Champions
1827,365,44,60,1,5,3,9,Potential Loyalists
1828,7,31,36,5,4,2,11,Loyal Customers
1829,90,45,80,2,5,4,11,Loyal Customers
1830,90,50,96,2,5,5,12,Loyal Customers
1831,365,7,80,1,1,4,6,At Risk
1832,90,5,71,2,1,4,7,Potential Loyalists
1833,30,48,29,3,5,1,9,Potential Loyalists
1834,14,19,53,4,2,3,9,Potential Loyalists
1835,14,39,35,4,4,2,10,Loyal Customers
1836,90,45,75,2,5,4,11,Loyal Customers
1837,30,35,52,3,4,3,10,Loyal Customers
1838,30,8,77,3,1,4,8,Potential Loyalists
1839,90,11,24,2,2,1,5,At Risk
1840,365,32,78,1,4,4,9,Potential Loyalists
1841,90,46,98,2,5,5,12,Loyal Customers
1842,90,7,57,2,1,3,6,At Risk
1843,365,1,78,1,1,4,6,At Risk
1844,30,32,76,3,4,4,11,Loyal Customers
1845,365,31,26,1,4,1,6,At Risk
1846,90,39,78,2,4,4,10,Loyal Customers
1847,90,9,53,2,1,3,6,At Risk
1848,7,49,100,5,5,5,15,Champions
1849,90,34,73,2,4,4,10,Loyal Customers
1850,30,35,40,3,4,2,9,Potential Loyalists
1851,7,50,76,5,5,4,14,Champions
1852,14,4,80,4,1,4,9,Potential Loyalists
1853,7,32,80,5,4,4,13,Champions
1854,14,11,67,4,2,3,9,Potential Loyalists
1855,365,49,61,1,5,3,9,Potential Loyalists
1856,365,9,76,1,1,4,6,At Risk
1857,14,30,55,4,3,3,10,Loyal Customers
1858,30,33,85,3,4,5,12,Loyal Customers
1859,365,8,69,1,1,4,6,At Risk
1860,14,29,26,4,3,1,8,Potential Loyalists
1861,30,4,64,3,1,3,7,Potential Loyalists
1862,30,19,60,3,2,3,8,Potential Loyalists
1863,14,10,36,4,1,2,7,Potential Loyalists
1864,30,39,21,3,4,1,8,Potential Loyalists
1865,90,21,72,2,3,4,9,Potential Loyalists
1866,30,12,62,3,2,3,8,Potential Loyalists
1867,14,9,44,4,1,2,7,Potential Loyalists
1868,90,20,52,2,2,3,7,Potential Loyalists
1869,14,44,58,4,5,3,12,Loyal Customers
1870,90,16,77,2,2,4,8,Potential Loyalists
1871,14,27,99,4,3,5,12,Loyal Customers
1872,90,14,96,2,2,5,9,Potential Loyalists
1873,30,24,64,3,3,3,9,Potential Loyalists
1874,7,49,44,5,5,2,12,Loyal Customers
1875,7,14,33,5,2,1,8,Potential Loyalists
1876,90,6,71,2,1,4,7,Potential Loyalists
1877,90,20,36,2,2,2,6,At Risk
1878,365,3,62,1,1,3,5,At Risk
1879,30,5,29,3,1,1,5,At Risk
1880,14,46,33,4,5,1,10,Loyal Customers
1881,30,8,33,3,1,1,5,At Risk
1882,14,13,41,4,2,2,8,Potential Loyalists
1883,90,25,54,2,3,3,8,Potential Loyalists
1884,14,39,58,4,4,3,11,Loyal Customers
1885,14,15,30,4,2,1,7,Potential Loyalists
1886,30,35,53,3,4,3,10,Loyal Customers
1887,14,46,91,4,5,5,14,Champions
1888,30,3,44,3,1,2,6,At Risk
1889,7,48,89,5,5,5,15,Champions
1890,7,27,57,5,3,3,11,Loyal Customers
1891,7,5,57,5,1,3,9,Potential Loyalists
1892,90,48,74,2,5,4,11,Loyal Customers
1893,7,12,30,5,2,1,8,Potential Loyalists
1894,14,10,20,4,1,1,6,At Risk
1895,14,48,90,4,5,5,14,Champions
1896,30,3,61,3,1,3,7,Potential Loyalists
1897,30,19,51,3,2,2,7,Potential Loyalists
1898,14,11,97,4,2,5,11,Loyal Customers
1899,30,25,97,3,3,5,11,Loyal Customers
1900,7,42,40,5,5,2,12,Loyal Customers
1901,90,34,85,2,4,5,11,Loyal Customers
1902,90,50,76,2,5,4,11,Loyal Customers
1903,30,21,22,3,3,1,7,Potential Loyalists
1904,7,37,63,5,4,3,12,Loyal Customers
1905,30,46,71,3,5,4,12,Loyal Customers
1906,14,14,35,4,2,2,8,Potential Loyalists
1907,14,24,30,4,3,1,8,Potential Loyalists
1908,90,36,74,2,4,4,10,Loyal Customers
1909,14,19,71,4,2,4,10,Loyal Customers
1910,30,12,84,3,2,4,9,Potential Loyalists
1911,90,13,38,2,2,2,6,At Risk
1912,14,32,81,4,4,4,12,Loyal Customers
1913,14,5,56,4,1,3,8,Potential Loyalists
1914,365,29,48,1,3,2,6,At Risk
1915,14,40,97,4,4,5,13,Champions
1916,7,44,74,5,5,4,14,Champions
1917,14,3,50,4,1,2,7,Potential Loyalists
1918,14,35,71,4,4,4,12,Loyal Customers
1919,30,33,33,3,4,1,8,Potential Loyalists
1920,14,20,56,4,2,3,9,Potential Loyalists
1921,90,40,84,2,4,4,10,Loyal Customers
1922,365,13,36,1,2,2,5,At Risk
1923,30,9,63,3,1,3,7,Potential Loyalists
1924,365,7,36,1,1,2,4,Low Value / Churn Risk
1925,90,42,63,2,5,3,10,Loyal Customers
1926,14,44,32,4,5,1,10,Loyal Customers
1927,365,6,93,1,1,5,7,Potential Loyalists
1928,90,8,29,2,1,1,4,Low Value / Churn Risk
1929,7,10,92,5,1,5,11,Loyal Customers
1930,90,46,33,2,5,1,8,Potential Loyalists
1931,7,26,52,5,3,3,11,Loyal Customers
1932,90,6,42,2,1,2,5,At Risk
1933,90,47,36,2,5,2,9,Potential Loyalists
1934,365,28,67,1,3,3,7,Potential Loyalists
1935,365,23,43,1,3,2,6,At Risk
1936,14,45,68,4,5,4,13,Champions
1937,90,44,60,2,5,3,10,Loyal Customers
1938,30,11,53,3,2,3,8,Potential Loyalists
1939,14,39,23,4,4,1,9,Potential Loyalists
1940,90,20,57,2,2,3,7,Potential Loyalists
1941,14,48,89,4,5,5,14,Champions
1942,90,46,99,2,5,5,12,Loyal Customers
1943,30,22,28,3,3,1,7,Potential Loyalists
1944,365,45,53,1,5,3,9,Potential Loyalists
1945,90,49,45,2,5,2,9,Potential Loyalists
1946,90,9,38,2,1,2,5,At Risk
1947,90,41,49,2,5,2,9,Potential Loyalists
1948,30,2,32,3,1,1,5,At Risk
1949,14,39,37,4,4,2,10,Loyal Customers
1950,90,12,80,2,2,4,8,Potential Loyalists
1951,90,26,78,2,3,4,9,Potential Loyalists
1952,14,32,53,4,4,3,11,Loyal Customers
1953,14,50,82,4,5,4,13,Champions
1954,14,3,33,4,1,1,6,At Risk
1955,90,3,77,2,1,4,7,Potential Loyalists
1956,30,37,56,3,4,3,10,Loyal Customers
1957,14,20,37,4,2,2,8,Potential Loyalists
1958,14,26,54,4,3,3,10,Loyal Customers
1959,90,47,67,2,5,3,10,Loyal Customers
1960,90,7,90,2,1,5,8,Potential Loyalists
1961,365,40,72,1,4,4,9,Potential Loyalists
1962,90,45,59,2,5,3,10,Loyal Customers
1963,14,20,45,4,2,2,8,Potential Loyalists
1964,7,11,30,5,2,1,8,Potential Loyalists
1965,30,50,51,3,5,2,10,Loyal Customers
1966,90,25,90,2,3,5,10,Loyal Customers
1967,14,5,95,4,1,5,10,Loyal Customers
1968,365,4,81,1,1,4,6,At Risk
1969,7,25,70,5,3,4,12,Loyal Customers
1970,14,11,32,4,2,1,7,Potential Loyalists
1971,14,4,94,4,1,5,10,Loyal Customers
1972,30,1,29,3,1,1,5,At Risk
1973,90,48,31,2,5,1,8,Potential Loyalists
1974,90,9,20,2,1,1,4,Low Value / Churn Risk
1975,14,2,44,4,1,2,7,Potential Loyalists
1976,90,4,77,2,1,4,7,Potential Loyalists
1977,14,43,51,4,5,2,11,Loyal Customers
1978,365,32,49,1,4,2,7,Potential Loyalists
1979,90,1,78,2,1,4,7,Potential Loyalists
1980,14,38,98,4,4,5,13,Champions
1981,14,25,94,4,3,5,12,Loyal Customers
1982,90,42,91,2,5,5,12,Loyal Customers
1983,30,32,77,3,4,4,11,Loyal Customers
1984,90,21,97,2,3,5,10,Loyal Customers
1985,14,26,58,4,3,3,10,Loyal Customers
1986,14,6,97,4,1,5,10,Loyal Customers
1987,90,14,48,2,2,2,6,At Risk
1988,90,4,23,2,1,1,4,Low Value / Churn Risk
1989,7,26,79,5,3,4,12,Loyal Customers
1990,14,39,42,4,4,2,10,Loyal Customers
1991,365,15,95,1,2,5,8,Potential Loyalists
1992,90,1,29,2,1,1,4,Low Value / Churn Risk
1993,30,28,98,3,3,5,11,Loyal Customers
1994,7,17,96,5,2,5,12,Loyal Customers
1995,7,24,66,5,3,3,11,Loyal Customers
1996,90,29,80,2,3,4,9,Potential Loyalists
1997,90,18,27,2,2,1,5,At Risk
1998,14,10,25,4,1,1,6,At Risk
1999,90,19,45,2,2,2,6,At Risk
2000,30,26,89,3,3,5,11,Loyal Customers
2001,14,25,27,4,3,1,8,Potential Loyalists
2002,14,2,90,4,1,5,10,Loyal Customers
2003,90,19,65,2,2,3,7,Potential Loyalists
2004,90,32,72,2,4,4,10,Loyal Customers
2005,14,13,70,4,2,4,10,Loyal Customers
2006,14,30,82,4,3,4,11,Loyal Customers
2007,365,2,97,1,1,5,7,Potential Loyalists
2008,90,8,25,2,1,1,4,Low Value / Churn Risk
2009,90,27,48,2,3,2,7,Potential Loyalists
2010,14,26,99,4,3,5,12,Loyal Customers
2011,14,3,21,4,1,1,6,At Risk
2012,30,4,94,3,1,5,9,Potential Loyalists
2013,14,5,53,4,1,3,8,Potential Loyalists
2014,90,25,70,2,3,4,9,Potential Loyalists
2015,14,47,26,4,5,1,10,Loyal Customers
2016,14,8,82,4,1,4,9,Potential Loyalists
2017,14,20,47,4,2,2,8,Potential Loyalists
2018,90,42,32,2,5,1,8,Potential Loyalists
2019,7,20,97,5,2,5,12,Loyal Customers
2020,14,23,68,4,3,4,11,Loyal Customers
2021,90,26,23,2,3,1,6,At Risk
2022,90,48,33,2,5,1,8,Potential Loyalists
2023,14,16,38,4,2,2,8,Potential Loyalists
2024,14,28,68,4,3,4,11,Loyal Customers
2025,7,39,23,5,4,1,10,Loyal Customers
2026,14,43,29,4,5,1,10,Loyal Customers
2027,90,45,35,2,5,2,9,Potential Loyalists
2028,90,50,73,2,5,4,11,Loyal Customers
2029,14,10,84,4,1,4,9,Potential Loyalists
2030,90,40,23,2,4,1,7,Potential Loyalists
2031,30,38,67,3,4,3,10,Loyal Customers
2032,30,2,51,3,1,2,6,At Risk
2033,365,13,36,1,2,2,5,At Risk
2034,365,33,55,1,4,3,8,Potential Loyalists
2035,30,27,30,3,3,1,7,Potential Loyalists
2036,7,43,70,5,5,4,14,Champions
2037,7,46,63,5,5,3,13,Champions
2038,14,7,87,4,1,5,10,Loyal Customers
2039,14,35,70,4,4,4,12,Loyal Customers
2040,14,31,51,4,4,2,10,Loyal Customers
2041,90,42,25,2,5,1,8,Potential Loyalists
2042,14,14,32,4,2,1,7,Potential Loyalists
2043,30,35,52,3,4,3,10,Loyal Customers
2044,7,49,33,5,5,1,11,Loyal Customers
2045,14,17,68,4,2,4,10,Loyal Customers
2046,90,26,20,2,3,1,6,At Risk
2047,90,30,32,2,3,1,6,At Risk
2048,365,32,82,1,4,4,9,Potential Loyalists
2049,90,35,64,2,4,3,9,Potential Loyalists
2050,365,15,24,1,2,1,4,Low Value / Churn Risk
2051,365,10,96,1,1,5,7,Potential Loyalists
2052,30,14,94,3,2,5,10,Loyal Customers
2053,365,30,48,1,3,2,6,At Risk
2054,14,16,60,4,2,3,9,Potential Loyalists
2055,365,14,56,1,2,3,6,At Risk
2056,7,28,33,5,3,1,9,Potential Loyalists
2057,30,29,46,3,3,2,8,Potential Loyalists
2058,90,5,37,2,1,2,5,At Risk
2059,90,17,98,2,2,5,9,Potential Loyalists
2060,7,50,50,5,5,2,12,Loyal Customers
2061,90,23,63,2,3,3,8,Potential Loyalists
2062,365,22,70,1,3,4,8,Potential Loyalists
2063,90,15,63,2,2,3,7,Potential Loyalists
2064,30,32,86,3,4,5,12,Loyal Customers
2065,30,5,99,3,1,5,9,Potential Loyalists
2066,14,6,40,4,1,2,7,Potential Loyalists
2067,14,44,92,4,5,5,14,Champions
2068,14,23,21,4,3,1,8,Potential Loyalists
2069,30,44,81,3,5,4,12,Loyal Customers
2070,90,3,82,2,1,4,7,Potential Loyalists
2071,30,14,88,3,2,5,10,Loyal Customers
2072,90,37,100,2,4,5,11,Loyal Customers
2073,7,22,66,5,3,3,11,Loyal Customers
2074,90,2,25,2,1,1,4,Low Value / Churn Risk
2075,14,44,53,4,5,3,12,Loyal Customers
2076,30,49,28,3,5,1,9,Potential Loyalists
2077,14,22,23,4,3,1,8,Potential Loyalists
2078,365,26,34,1,3,1,5,At Risk
2079,7,40,42,5,4,2,11,Loyal Customers
2080,90,16,24,2,2,1,5,At Risk
2081,14,17,47,4,2,2,8,Potential Loyalists
2082,14,48,78,4,5,4,13,Champions
2083,90,28,89,2,3,5,10,Loyal Customers
2084,14,26,59,4,3,3,10,Loyal Customers
2085,90,43,94,2,5,5,12,Loyal Customers
2086,7,38,49,5,4,2,11,Loyal Customers
2087,90,36,89,2,4,5,11,Loyal Customers
2088,7,1,91,5,1,5,11,Loyal Customers
2089,365,49,89,1,5,5,11,Loyal Customers
2090,90,41,57,2,5,3,10,Loyal Customers
2091,30,21,71,3,3,4,10,Loyal Customers
2092,90,24,97,2,3,5,10,Loyal Customers
2093,7,27,45,5,3,2,10,Loyal Customers
2094,365,4,91,1,1,5,7,Potential Loyalists
2095,365,19,25,1,2,1,4,Low Value / Churn Risk
2096,14,1,63,4,1,3,8,Potential Loyalists
2097,365,27,52,1,3,3,7,Potential Loyalists
2098,7,5,43,5,1,2,8,Potential Loyalists
2099,90,20,28,2,2,1,5,At Risk
2100,365,50,78,1,5,4,10,Loyal Customers
2101,14,36,31,4,4,1,9,Potential Loyalists
2102,14,12,23,4,2,1,7,Potential Loyalists
2103,30,23,25,3,3,1,7,Potential Loyalists
2104,7,21,86,5,3,5,13,Champions
2105,7,47,88,5,5,5,15,Champions
2106,14,38,35,4,4,2,10,Loyal Customers
2107,90,40,34,2,4,1,7,Potential Loyalists
2108,90,35,75,2,4,4,10,Loyal Customers
2109,90,4,46,2,1,2,5,At Risk
2110,90,28,31,2,3,1,6,At Risk
2111,90,36,93,2,4,5,11,Loyal Customers
2112,365,15,85,1,2,5,8,Potential Loyalists
2113,14,7,68,4,1,4,9,Potential Loyalists
2114,90,29,40,2,3,2,7,Potential Loyalists
2115,365,12,51,1,2,2,5,At Risk
2116,14,16,85,4,2,5,11,Loyal Customers
2117,14,50,23,4,5,1,10,Loyal Customers
2118,365,11,28,1,2,1,4,Low Value / Churn Risk
2119,90,28,44,2,3,2,7,Potential Loyalists
2120,14,36,57,4,4,3,11,Loyal Customers
2121,90,38,98,2,4,5,11,Loyal Customers
2122,30,32,68,3,4,4,11,Loyal Customers
2123,7,42,36,5,5,2,12,Loyal Customers
2124,14,22,71,4,3,4,11,Loyal Customers
2125,90,22,60,2,3,3,8,Potential Loyalists
2126,90,31,87,2,4,5,11,Loyal Customers
2127,30,28,38,3,3,2,8,Potential Loyalists
2128,7,40,45,5,4,2,11,Loyal Customers
2129,7,21,47,5,3,2,10,Loyal Customers
2130,90,12,57,2,2,3,7,Potential Loyalists
2131,365,33,68,1,4,4,9,Potential Loyalists
2132,14,9,52,4,1,3,8,Potential Loyalists
2133,7,15,87,5,2,5,12,Loyal Customers
2134,365,13,34,1,2,1,4,Low Value / Churn Risk
2135,14,35,41,4,4,2,10,Loyal Customers
2136,90,1,94,2,1,5,8,Potential Loyalists
2137,14,25,93,4,3,5,12,Loyal Customers
2138,90,20,51,2,2,2,6,At Risk
2139,90,36,42,2,4,2,8,Potential Loyalists
2140,7,33,95,5,4,5,14,Champions
2141,14,36,90,4,4,5,13,Champions
2142,365,32,98,1,4,5,10,Loyal Customers
2143,90,21,39,2,3,2,7,Potential Loyalists
2144,14,48,66,4,5,3,12,Loyal Customers
2145,90,25,23,2,3,1,6,At Risk
2146,365,32,73,1,4,4,9,Potential Loyalists
2147,90,45,23,2,5,1,8,Potential Loyalists
2148,14,4,43,4,1,2,7,Potential Loyalists
2149,14,19,45,4,2,2,8,Potential Loyalists
2150,7,1,21,5,1,1,7,Potential Loyalists
2151,7,12,40,5,2,2,9,Potential Loyalists
2152,30,18,58,3,2,3,8,Potential Loyalists
2153,14,43,48,4,5,2,11,Loyal Customers
2154,365,31,94,1,4,5,10,Loyal Customers
2155,90,33,74,2,4,4,10,Loyal Customers
2156,30,46,51,3,5,2,10,Loyal Customers
2157,14,41,83,4,5,4,13,Champions
2158,14,41,68,4,5,4,13,Champions
2159,14,9,84,4,1,4,9,Potential Loyalists
2160,365,34,58,1,4,3,8,Potential Loyalists
2161,365,21,92,1,3,5,9,Potential Loyalists
2162,14,5,69,4,1,4,9,Potential Loyalists
2163,7,32,48,5,4,2,11,Loyal Customers
2164,30,44,60,3,5,3,11,Loyal Customers
2165,14,46,20,4,5,1,10,Loyal Customers
2166,90,42,55,2,5,3,10,Loyal Customers
2167,14,50,88,4,5,5,14,Champions
2168,14,33,48,4,4,2,10,Loyal Customers
2169,90,32,74,2,4,4,10,Loyal Customers
2170,14,32,42,4,4,2,10,Loyal Customers
2171,90,37,32,2,4,1,7,Potential Loyalists
2172,14,9,98,4,1,5,10,Loyal Customers
2173,14,6,89,4,1,5,10,Loyal Customers
2174,90,36,97,2,4,5,11,Loyal Customers
2175,365,1,49,1,1,2,4,Low Value / Churn Risk
2176,14,48,50,4,5,2,11,Loyal Customers
2177,90,44,91,2,5,5,12,Loyal Customers
2178,14,9,93,4,1,5,10,Loyal Customers
2179,365,32,98,1,4,5,10,Loyal Customers
2180,30,14,82,3,2,4,9,Potential Loyalists
2181,90,43,37,2,5,2,9,Potential Loyalists
2182,14,32,63,4,4,3,11,Loyal Customers
2183,14,26,99,4,3,5,12,Loyal Customers
2184,30,2,37,3,1,2,6,At Risk
2185,90,16,34,2,2,1,5,At Risk
2186,90,50,32,2,5,1,8,Potential Loyalists
2187,90,6,23,2,1,1,4,Low Value / Churn Risk
2188,365,20,78,1,2,4,7,Potential Loyalists
2189,7,9,54,5,1,3,9,Potential Loyalists
2190,14,47,94,4,5,5,14,Champions
2191,365,33,75,1,4,4,9,Potential Loyalists
2192,14,46,69,4,5,4,13,Champions
2193,30,9,35,3,1,2,6,At Risk
2194,30,8,78,3,1,4,8,Potential Loyalists
2195,90,48,29,2,5,1,8,Potential Loyalists
2196,30,2,62,3,1,3,7,Potential Loyalists
2197,7,31,58,5,4,3,12,Loyal Customers
2198,30,40,88,3,4,5,12,Loyal Customers
2199,30,35,80,3,4,4,11,Loyal Customers
2200,30,40,47,3,4,2,9,Potential Loyalists
2201,90,27,51,2,3,2,7,Potential Loyalists
2202,365,10,25,1,1,1,3,Low Value / Churn Risk
2203,7,23,36,5,3,2,10,Loyal Customers
2204,90,32,79,2,4,4,10,Loyal Customers
2205,30,6,41,3,1,2,6,At Risk
2206,7,27,68,5,3,4,12,Loyal Customers
2207,14,25,51,4,3,2,9,Potential Loyalists
2208,365,11,38,1,2,2,5,At Risk
2209,30,23,46,3,3,2,8,Potential Loyalists
2210,90,44,20,2,5,1,8,Potential Loyalists
2211,14,35,25,4,4,1,9,Potential Loyalists
2212,90,45,89,2,5,5,12,Loyal Customers
2213,90,22,77,2,3,4,9,Potential Loyalists
2214,90,18,94,2,2,5,9,Potential Loyalists
2215,7,20,100,5,2,5,12,Loyal Customers
2216,14,28,96,4,3,5,12,Loyal Customers
2217,14,15,36,4,2,2,8,Potential Loyalists
2218,14,42,27,4,5,1,10,Loyal Customers
2219,90,20,67,2,2,3,7,Potential Loyalists
2220,14,16,91,4,2,5,11,Loyal Customers
2221,365,47,62,1,5,3,9,Potential Loyalists
2222,365,34,88,1,4,5,10,Loyal Customers
2223,7,30,66,5,3,3,11,Loyal Customers
2224,90,5,65,2,1,3,6,At Risk
2225,90,38,25,2,4,1,7,Potential Loyalists
2226,365,18,64,1,2,3,6,At Risk
2227,365,28,72,1,3,4,8,Potential Loyalists
2228,14,42,74,4,5,4,13,Champions
2229,7,5,50,5,1,2,8,Potential Loyalists
2230,30,50,97,3,5,5,13,Champions
2231,14,33,36,4,4,2,10,Loyal Customers
2232,7,1,49,5,1,2,8,Potential Loyalists
2233,14,14,64,4,2,3,9,Potential Loyalists
2234,30,48,31,3,5,1,9,Potential Loyalists
2235,7,26,66,5,3,3,11,Loyal Customers
2236,365,44,82,1,5,4,10,Loyal Customers
2237,14,18,88,4,2,5,11,Loyal Customers
2238,90,31,34,2,4,1,7,Potential Loyalists
2239,7,18,84,5,2,4,11,Loyal Customers
2240,90,41,96,2,5,5,12,Loyal Customers
2241,90,18,71,2,2,4,8,Potential Loyalists
2242,14,3,77,4,1,4,9,Potential Loyalists
2243,14,5,66,4,1,3,8,Potential Loyalists
2244,365,13,21,1,2,1,4,Low Value / Churn Risk
2245,365,22,37,1,3,2,6,At Risk
2246,14,45,90,4,5,5,14,Champions
2247,90,39,96,2,4,5,11,Loyal Customers
2248,365,18,37,1,2,2,5,At Risk
2249,14,19,66,4,2,3,9,Potential Loyalists
2250,7,29,45,5,3,2,10,Loyal Customers
2251,7,19,89,5,2,5,12,Loyal Customers
2252,30,22,94,3,3,5,11,Loyal Customers
2253,365,21,96,1,3,5,9,Potential Loyalists
2254,30,22,31,3,3,1,7,Potential Loyalists
2255,90,44,79,2,5,4,11,Loyal Customers
2256,90,42,39,2,5,2,9,Potential Loyalists
2257,90,33,22,2,4,1,7,Potential Loyalists
2258,365,6,32,1,1,1,3,Low Value / Churn Risk
2259,90,44,71,2,5,4,11,Loyal Customers
2260,365,24,96,1,3,5,9,Potential Loyalists
2261,90,16,82,2,2,4,8,Potential Loyalists
2262,14,12,76,4,2,4,10,Loyal Customers
2263,30,50,22,3,5,1,9,Potential Loyalists
2264,90,42,40,2,5,2,9,Potential Loyalists
2265,30,50,92,3,5,5,13,Champions
2266,90,10,94,2,1,5,8,Potential Loyalists
2267,7,32,44,5,4,2,11,Loyal Customers
2268,7,37,49,5,4,2,11,Loyal Customers
2269,30,15,26,3,2,1,6,At Risk
2270,365,27,38,1,3,2,6,At Risk
2271,7,7,72,5,1,4,10,Loyal Customers
2272,90,49,99,2,5,5,12,Loyal Customers
2273,30,44,38,3,5,2,10,Loyal Customers
2274,14,13,96,4,2,5,11,Loyal Customers
2275,14,38,27,4,4,1,9,Potential Loyalists
2276,7,10,24,5,1,1,7,Potential Loyalists
2277,7,25,82,5,3,4,12,Loyal Customers
2278,90,18,56,2,2,3,7,Potential Loyalists
2279,90,6,25,2,1,1,4,Low Value / Churn Risk
